,adm0_name,adm1_name,adm2_name,date,cum_confirmed_cases,cum_deaths,cum_recoveries,travel_ban_local,home_isolation,testing_regime,cum_confirmed_cases_imputed,cum_deaths_imputed,cum_recoveries_imputed,adm2_id,population,pop_is_imputed,active_cases,active_cases_imputed,latitude,longitude
14,CHN,Anhui,Anqing,2020-01-24,1.0,0.0,0.0,0,0,0,1,0,0,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
15,CHN,Anhui,Anqing,2020-01-25,4.0,0.0,0.0,0,0,0,4,0,0,0,6158800,0,4.0,4,30.610753987856167,116.59447983014499
16,CHN,Anhui,Anqing,2020-01-26,5.0,0.0,0.0,0,0,0,5,0,0,0,6158800,0,5.0,5,30.610753987856167,116.59447983014499
17,CHN,Anhui,Anqing,2020-01-27,8.0,0.0,0.0,1,0,0,8,0,0,0,6158800,0,8.0,8,30.610753987856167,116.59447983014499
18,CHN,Anhui,Anqing,2020-01-28,8.0,0.0,0.0,1,0,0,8,0,0,0,6158800,0,8.0,8,30.610753987856167,116.59447983014499
19,CHN,Anhui,Anqing,2020-01-29,14.0,0.0,0.0,1,0,0,14,0,0,0,6158800,0,14.0,14,30.610753987856167,116.59447983014499
20,CHN,Anhui,Anqing,2020-01-30,18.0,0.0,0.0,1,0,0,18,0,0,0,6158800,0,18.0,18,30.610753987856167,116.59447983014499
21,CHN,Anhui,Anqing,2020-01-31,18.0,0.0,0.0,1,0,0,18,0,0,0,6158800,0,18.0,18,30.610753987856167,116.59447983014499
22,CHN,Anhui,Anqing,2020-02-01,31.0,0.0,0.0,1,0,0,31,0,0,0,6158800,0,31.0,31,30.610753987856167,116.59447983014499
23,CHN,Anhui,Anqing,2020-02-02,43.0,0.0,0.0,1,0,0,43,0,0,0,6158800,0,43.0,43,30.610753987856167,116.59447983014499
24,CHN,Anhui,Anqing,2020-02-03,47.0,0.0,0.0,1,0,0,47,0,0,0,6158800,0,47.0,47,30.610753987856167,116.59447983014499
25,CHN,Anhui,Anqing,2020-02-04,55.0,0.0,3.0,1,0,0,55,0,3,0,6158800,0,52.0,52,30.610753987856167,116.59447983014499
26,CHN,Anhui,Anqing,2020-02-05,56.0,0.0,3.0,1,0,0,56,0,3,0,6158800,0,53.0,53,30.610753987856167,116.59447983014499
27,CHN,Anhui,Anqing,2020-02-06,60.0,0.0,3.0,1,0,0,60,0,3,0,6158800,0,57.0,57,30.610753987856167,116.59447983014499
28,CHN,Anhui,Anqing,2020-02-07,66.0,0.0,6.0,1,1,0,66,0,6,0,6158800,0,60.0,60,30.610753987856167,116.59447983014499
29,CHN,Anhui,Anqing,2020-02-08,71.0,0.0,6.0,1,1,0,71,0,6,0,6158800,0,65.0,65,30.610753987856167,116.59447983014499
30,CHN,Anhui,Anqing,2020-02-09,75.0,0.0,12.0,1,1,0,75,0,12,0,6158800,0,63.0,63,30.610753987856167,116.59447983014499
31,CHN,Anhui,Anqing,2020-02-10,78.0,0.0,15.0,1,1,0,78,0,15,0,6158800,0,63.0,63,30.610753987856167,116.59447983014499
32,CHN,Anhui,Anqing,2020-02-11,80.0,0.0,15.0,1,1,0,80,0,15,0,6158800,0,65.0,65,30.610753987856167,116.59447983014499
33,CHN,Anhui,Anqing,2020-02-12,80.0,0.0,15.0,1,1,0,80,0,15,0,6158800,0,65.0,65,30.610753987856167,116.59447983014499
34,CHN,Anhui,Anqing,2020-02-13,80.0,0.0,29.0,1,1,1,80,0,29,0,6158800,0,51.0,51,30.610753987856167,116.59447983014499
35,CHN,Anhui,Anqing,2020-02-14,81.0,0.0,32.0,1,1,1,81,0,32,0,6158800,0,49.0,49,30.610753987856167,116.59447983014499
36,CHN,Anhui,Anqing,2020-02-15,82.0,0.0,33.0,1,1,1,82,0,33,0,6158800,0,49.0,49,30.610753987856167,116.59447983014499
37,CHN,Anhui,Anqing,2020-02-16,82.0,0.0,34.0,1,1,1,82,0,34,0,6158800,0,48.0,48,30.610753987856167,116.59447983014499
38,CHN,Anhui,Anqing,2020-02-17,83.0,0.0,34.0,1,1,1,83,0,34,0,6158800,0,49.0,49,30.610753987856167,116.59447983014499
39,CHN,Anhui,Anqing,2020-02-18,83.0,0.0,39.0,1,1,1,83,0,39,0,6158800,0,44.0,44,30.610753987856167,116.59447983014499
40,CHN,Anhui,Anqing,2020-02-19,83.0,0.0,44.0,1,1,1,83,0,44,0,6158800,0,39.0,39,30.610753987856167,116.59447983014499
41,CHN,Anhui,Anqing,2020-02-20,83.0,0.0,53.0,1,1,2,83,0,53,0,6158800,0,30.0,30,30.610753987856167,116.59447983014499
42,CHN,Anhui,Anqing,2020-02-21,83.0,0.0,55.0,1,1,2,83,0,55,0,6158800,0,28.0,28,30.610753987856167,116.59447983014499
43,CHN,Anhui,Anqing,2020-02-22,83.0,0.0,61.0,1,1,2,83,0,61,0,6158800,0,22.0,22,30.610753987856167,116.59447983014499
44,CHN,Anhui,Anqing,2020-02-23,83.0,0.0,65.0,1,1,2,83,0,65,0,6158800,0,18.0,18,30.610753987856167,116.59447983014499
45,CHN,Anhui,Anqing,2020-02-24,83.0,0.0,69.0,1,1,2,83,0,69,0,6158800,0,14.0,14,30.610753987856167,116.59447983014499
46,CHN,Anhui,Anqing,2020-02-25,83.0,0.0,69.0,1,1,2,83,0,69,0,6158800,0,14.0,14,30.610753987856167,116.59447983014499
47,CHN,Anhui,Anqing,2020-02-26,83.0,0.0,74.0,1,1,2,83,0,74,0,6158800,0,9.0,9,30.610753987856167,116.59447983014499
48,CHN,Anhui,Anqing,2020-02-27,83.0,0.0,79.0,1,1,2,83,0,79,0,6158800,0,4.0,4,30.610753987856167,116.59447983014499
49,CHN,Anhui,Anqing,2020-02-28,83.0,0.0,79.0,1,1,2,83,0,79,0,6158800,0,4.0,4,30.610753987856167,116.59447983014499
50,CHN,Anhui,Anqing,2020-02-29,83.0,0.0,80.0,1,1,2,83,0,80,0,6158800,0,3.0,3,30.610753987856167,116.59447983014499
51,CHN,Anhui,Anqing,2020-03-01,83.0,0.0,82.0,1,1,2,83,0,82,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
52,CHN,Anhui,Anqing,2020-03-02,83.0,0.0,82.0,1,1,2,83,0,82,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
53,CHN,Anhui,Anqing,2020-03-03,83.0,0.0,82.0,1,1,2,83,0,82,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
54,CHN,Anhui,Anqing,2020-03-04,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
55,CHN,Anhui,Anqing,2020-03-05,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
56,CHN,Anhui,Anqing,2020-03-06,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
57,CHN,Anhui,Anqing,2020-03-07,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
58,CHN,Anhui,Anqing,2020-03-08,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
59,CHN,Anhui,Anqing,2020-03-09,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
60,CHN,Anhui,Anqing,2020-03-10,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
61,CHN,Anhui,Anqing,2020-03-11,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
62,CHN,Anhui,Anqing,2020-03-12,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
63,CHN,Anhui,Anqing,2020-03-13,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
64,CHN,Anhui,Anqing,2020-03-14,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
65,CHN,Anhui,Anqing,2020-03-15,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
66,CHN,Anhui,Anqing,2020-03-16,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
67,CHN,Anhui,Anqing,2020-03-17,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
68,CHN,Anhui,Anqing,2020-03-18,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
69,CHN,Anhui,Anqing,2020-03-19,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
70,CHN,Anhui,Anqing,2020-03-20,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
71,CHN,Anhui,Anqing,2020-03-21,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
72,CHN,Anhui,Anqing,2020-03-22,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
73,CHN,Anhui,Anqing,2020-03-23,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
74,CHN,Anhui,Anqing,2020-03-24,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
75,CHN,Anhui,Anqing,2020-03-25,83.0,0.0,83.0,1,1,2,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
76,CHN,Anhui,Bengbu,2020-01-10,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
77,CHN,Anhui,Bengbu,2020-01-11,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
78,CHN,Anhui,Bengbu,2020-01-12,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
79,CHN,Anhui,Bengbu,2020-01-13,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
80,CHN,Anhui,Bengbu,2020-01-14,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
81,CHN,Anhui,Bengbu,2020-01-15,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
82,CHN,Anhui,Bengbu,2020-01-16,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
83,CHN,Anhui,Bengbu,2020-01-17,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
84,CHN,Anhui,Bengbu,2020-01-18,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
85,CHN,Anhui,Bengbu,2020-01-19,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
86,CHN,Anhui,Bengbu,2020-01-20,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
87,CHN,Anhui,Bengbu,2020-01-21,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
88,CHN,Anhui,Bengbu,2020-01-22,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
89,CHN,Anhui,Bengbu,2020-01-23,0.0,0.0,0.0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
90,CHN,Anhui,Bengbu,2020-01-24,1.0,0.0,0.0,0,0,0,1,0,0,1,3606400,0,1.0,1,33.111797751942454,117.32742716153206
91,CHN,Anhui,Bengbu,2020-01-25,1.0,0.0,0.0,0,0,0,1,0,0,1,3606400,0,1.0,1,33.111797751942454,117.32742716153206
92,CHN,Anhui,Bengbu,2020-01-26,1.0,0.0,0.0,0,0,0,1,0,0,1,3606400,0,1.0,1,33.111797751942454,117.32742716153206
93,CHN,Anhui,Bengbu,2020-01-27,3.0,0.0,0.0,1,0,0,3,0,0,1,3606400,0,3.0,3,33.111797751942454,117.32742716153206
94,CHN,Anhui,Bengbu,2020-01-28,3.0,0.0,0.0,1,0,0,3,0,0,1,3606400,0,3.0,3,33.111797751942454,117.32742716153206
95,CHN,Anhui,Bengbu,2020-01-29,3.0,0.0,0.0,1,0,0,3,0,0,1,3606400,0,3.0,3,33.111797751942454,117.32742716153206
96,CHN,Anhui,Bengbu,2020-01-30,8.0,0.0,0.0,1,0,0,8,0,0,1,3606400,0,8.0,8,33.111797751942454,117.32742716153206
97,CHN,Anhui,Bengbu,2020-01-31,15.0,0.0,0.0,1,0,0,15,0,0,1,3606400,0,15.0,15,33.111797751942454,117.32742716153206
98,CHN,Anhui,Bengbu,2020-02-01,16.0,0.0,0.0,1,0,0,16,0,0,1,3606400,0,16.0,16,33.111797751942454,117.32742716153206
99,CHN,Anhui,Bengbu,2020-02-02,26.0,0.0,0.0,1,1,0,26,0,0,1,3606400,0,26.0,26,33.111797751942454,117.32742716153206
100,CHN,Anhui,Bengbu,2020-02-03,37.0,0.0,0.0,1,1,0,37,0,0,1,3606400,0,37.0,37,33.111797751942454,117.32742716153206
101,CHN,Anhui,Bengbu,2020-02-04,43.0,0.0,0.0,1,1,0,43,0,0,1,3606400,0,43.0,43,33.111797751942454,117.32742716153206
102,CHN,Anhui,Bengbu,2020-02-05,48.0,0.0,0.0,1,1,0,48,0,0,1,3606400,0,48.0,48,33.111797751942454,117.32742716153206
103,CHN,Anhui,Bengbu,2020-02-06,64.0,0.0,0.0,1,1,0,64,0,0,1,3606400,0,64.0,64,33.111797751942454,117.32742716153206
104,CHN,Anhui,Bengbu,2020-02-07,88.0,0.0,1.0,1,1,0,88,0,1,1,3606400,0,87.0,87,33.111797751942454,117.32742716153206
105,CHN,Anhui,Bengbu,2020-02-08,99.0,0.0,1.0,1,1,0,99,0,1,1,3606400,0,98.0,98,33.111797751942454,117.32742716153206
106,CHN,Anhui,Bengbu,2020-02-09,115.0,1.0,1.0,1,1,0,115,1,1,1,3606400,0,113.0,113,33.111797751942454,117.32742716153206
107,CHN,Anhui,Bengbu,2020-02-10,126.0,3.0,2.0,1,1,0,126,3,2,1,3606400,0,121.0,121,33.111797751942454,117.32742716153206
108,CHN,Anhui,Bengbu,2020-02-11,134.0,3.0,2.0,1,1,0,134,3,2,1,3606400,0,129.0,129,33.111797751942454,117.32742716153206
109,CHN,Anhui,Bengbu,2020-02-12,141.0,3.0,2.0,1,1,0,141,3,2,1,3606400,0,136.0,136,33.111797751942454,117.32742716153206
110,CHN,Anhui,Bengbu,2020-02-13,146.0,4.0,3.0,1,1,1,146,4,3,1,3606400,0,139.0,139,33.111797751942454,117.32742716153206
111,CHN,Anhui,Bengbu,2020-02-14,149.0,5.0,3.0,1,1,1,149,5,3,1,3606400,0,141.0,141,33.111797751942454,117.32742716153206
112,CHN,Anhui,Bengbu,2020-02-15,153.0,5.0,7.0,1,1,1,153,5,7,1,3606400,0,141.0,141,33.111797751942454,117.32742716153206
113,CHN,Anhui,Bengbu,2020-02-16,157.0,5.0,9.0,1,1,1,157,5,9,1,3606400,0,143.0,143,33.111797751942454,117.32742716153206
114,CHN,Anhui,Bengbu,2020-02-17,158.0,5.0,13.0,1,1,1,158,5,13,1,3606400,0,140.0,140,33.111797751942454,117.32742716153206
115,CHN,Anhui,Bengbu,2020-02-18,158.0,5.0,30.0,1,1,1,158,5,30,1,3606400,0,123.0,123,33.111797751942454,117.32742716153206
116,CHN,Anhui,Bengbu,2020-02-19,159.0,5.0,30.0,1,1,1,159,5,30,1,3606400,0,124.0,124,33.111797751942454,117.32742716153206
117,CHN,Anhui,Bengbu,2020-02-20,160.0,5.0,40.0,1,1,2,160,5,40,1,3606400,0,115.0,115,33.111797751942454,117.32742716153206
118,CHN,Anhui,Bengbu,2020-02-21,160.0,5.0,56.0,1,1,2,160,5,56,1,3606400,0,99.0,99,33.111797751942454,117.32742716153206
119,CHN,Anhui,Bengbu,2020-02-22,160.0,5.0,81.0,1,1,2,160,5,81,1,3606400,0,74.0,74,33.111797751942454,117.32742716153206
120,CHN,Anhui,Bengbu,2020-02-23,160.0,5.0,101.0,1,1,2,160,5,101,1,3606400,0,54.0,54,33.111797751942454,117.32742716153206
121,CHN,Anhui,Bengbu,2020-02-24,160.0,5.0,107.0,1,1,2,160,5,107,1,3606400,0,48.0,48,33.111797751942454,117.32742716153206
122,CHN,Anhui,Bengbu,2020-02-25,160.0,5.0,113.0,1,1,2,160,5,113,1,3606400,0,42.0,42,33.111797751942454,117.32742716153206
123,CHN,Anhui,Bengbu,2020-02-26,160.0,5.0,119.0,1,1,2,160,5,119,1,3606400,0,36.0,36,33.111797751942454,117.32742716153206
124,CHN,Anhui,Bengbu,2020-02-27,160.0,5.0,127.0,1,1,2,160,5,127,1,3606400,0,28.0,28,33.111797751942454,117.32742716153206
125,CHN,Anhui,Bengbu,2020-02-28,160.0,5.0,136.0,1,1,2,160,5,136,1,3606400,0,19.0,19,33.111797751942454,117.32742716153206
126,CHN,Anhui,Bengbu,2020-02-29,160.0,5.0,144.0,1,1,2,160,5,144,1,3606400,0,11.0,11,33.111797751942454,117.32742716153206
127,CHN,Anhui,Bengbu,2020-03-01,160.0,5.0,144.0,1,1,2,160,5,144,1,3606400,0,11.0,11,33.111797751942454,117.32742716153206
128,CHN,Anhui,Bengbu,2020-03-02,160.0,5.0,148.0,1,1,2,160,5,148,1,3606400,0,7.0,7,33.111797751942454,117.32742716153206
129,CHN,Anhui,Bengbu,2020-03-03,160.0,5.0,148.0,1,1,2,160,5,148,1,3606400,0,7.0,7,33.111797751942454,117.32742716153206
130,CHN,Anhui,Bengbu,2020-03-04,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
131,CHN,Anhui,Bengbu,2020-03-05,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
132,CHN,Anhui,Bengbu,2020-03-06,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
133,CHN,Anhui,Bengbu,2020-03-07,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
134,CHN,Anhui,Bengbu,2020-03-08,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
135,CHN,Anhui,Bengbu,2020-03-09,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
136,CHN,Anhui,Bengbu,2020-03-10,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
137,CHN,Anhui,Bengbu,2020-03-11,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
138,CHN,Anhui,Bengbu,2020-03-12,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
139,CHN,Anhui,Bengbu,2020-03-13,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
140,CHN,Anhui,Bengbu,2020-03-14,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
141,CHN,Anhui,Bengbu,2020-03-15,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
142,CHN,Anhui,Bengbu,2020-03-16,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
143,CHN,Anhui,Bengbu,2020-03-17,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
144,CHN,Anhui,Bengbu,2020-03-18,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
145,CHN,Anhui,Bengbu,2020-03-19,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
146,CHN,Anhui,Bengbu,2020-03-20,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
147,CHN,Anhui,Bengbu,2020-03-21,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
148,CHN,Anhui,Bengbu,2020-03-22,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
149,CHN,Anhui,Bengbu,2020-03-23,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
150,CHN,Anhui,Bengbu,2020-03-24,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
151,CHN,Anhui,Bengbu,2020-03-25,160.0,5.0,155.0,1,1,2,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
152,CHN,Anhui,Bozhou,2020-01-10,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
153,CHN,Anhui,Bozhou,2020-01-11,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
154,CHN,Anhui,Bozhou,2020-01-12,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
155,CHN,Anhui,Bozhou,2020-01-13,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
156,CHN,Anhui,Bozhou,2020-01-14,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
157,CHN,Anhui,Bozhou,2020-01-15,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
158,CHN,Anhui,Bozhou,2020-01-16,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
159,CHN,Anhui,Bozhou,2020-01-17,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
160,CHN,Anhui,Bozhou,2020-01-18,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
161,CHN,Anhui,Bozhou,2020-01-19,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
162,CHN,Anhui,Bozhou,2020-01-20,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
163,CHN,Anhui,Bozhou,2020-01-21,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
164,CHN,Anhui,Bozhou,2020-01-22,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
165,CHN,Anhui,Bozhou,2020-01-23,0.0,0.0,0.0,0,0,0,0,0,0,2,5969299,0,0.0,0,33.43340263424735,116.1805244145193
166,CHN,Anhui,Bozhou,2020-01-24,1.0,0.0,0.0,0,0,0,1,0,0,2,5969299,0,1.0,1,33.43340263424735,116.1805244145193
167,CHN,Anhui,Bozhou,2020-01-25,4.0,0.0,0.0,0,0,0,4,0,0,2,5969299,0,4.0,4,33.43340263424735,116.1805244145193
168,CHN,Anhui,Bozhou,2020-01-26,6.0,0.0,0.0,0,0,0,6,0,0,2,5969299,0,6.0,6,33.43340263424735,116.1805244145193
169,CHN,Anhui,Bozhou,2020-01-27,6.0,0.0,0.0,1,0,0,6,0,0,2,5969299,0,6.0,6,33.43340263424735,116.1805244145193
170,CHN,Anhui,Bozhou,2020-01-28,8.0,0.0,0.0,1,0,0,8,0,0,2,5969299,0,8.0,8,33.43340263424735,116.1805244145193
171,CHN,Anhui,Bozhou,2020-01-29,15.0,0.0,1.0,1,0,0,15,0,1,2,5969299,0,14.0,14,33.43340263424735,116.1805244145193
172,CHN,Anhui,Bozhou,2020-01-30,20.0,0.0,1.0,1,0,0,20,0,1,2,5969299,0,19.0,19,33.43340263424735,116.1805244145193
173,CHN,Anhui,Bozhou,2020-01-31,20.0,0.0,1.0,1,0,0,20,0,1,2,5969299,0,19.0,19,33.43340263424735,116.1805244145193
174,CHN,Anhui,Bozhou,2020-02-01,25.0,0.0,2.0,1,0,0,25,0,2,2,5969299,0,23.0,23,33.43340263424735,116.1805244145193
175,CHN,Anhui,Bozhou,2020-02-02,30.0,0.0,2.0,1,0,0,30,0,2,2,5969299,0,28.0,28,33.43340263424735,116.1805244145193
